ward,year,race,office,preference,ballots
169,2004,GENERAL,MAYOR,MARVIN PRATT,591
169,2004,GENERAL,MAYOR,TOM BARRETT,10
169,2004,GENERAL,MAYOR,WRITE IN,1
170,2004,GENERAL,MAYOR,MARVIN PRATT,633
170,2004,GENERAL,MAYOR,TOM BARRETT,54
170,2004,GENERAL,MAYOR,WRITE IN,1
171,2004,GENERAL,MAYOR,MARVIN PRATT,786
171,2004,GENERAL,MAYOR,TOM BARRETT,137
171,2004,GENERAL,MAYOR,WRITE IN,3
172,2004,GENERAL,MAYOR,MARVIN PRATT,900
172,2004,GENERAL,MAYOR,TOM BARRETT,60
172,2004,GENERAL,MAYOR,WRITE IN,1
173,2004,GENERAL,MAYOR,MARVIN PRATT,374
173,2004,GENERAL,MAYOR,TOM BARRETT,12
173,2004,GENERAL,MAYOR,WRITE IN,0
174,2004,GENERAL,MAYOR,MARVIN PRATT,366
174,2004,GENERAL,MAYOR,TOM BARRETT,6
174,2004,GENERAL,MAYOR,WRITE IN,0
175,2004,GENERAL,MAYOR,MARVIN PRATT,280
175,2004,GENERAL,MAYOR,TOM BARRETT,5
175,2004,GENERAL,MAYOR,WRITE IN,0
176,2004,GENERAL,MAYOR,MARVIN PRATT,340
176,2004,GENERAL,MAYOR,TOM BARRETT,14
176,2004,GENERAL,MAYOR,WRITE IN,0
177,2004,GENERAL,MAYOR,MARVIN PRATT,385
177,2004,GENERAL,MAYOR,TOM BARRETT,17
177,2004,GENERAL,MAYOR,WRITE IN,0
178,2004,GENERAL,MAYOR,MARVIN PRATT,326
178,2004,GENERAL,MAYOR,TOM BARRETT,7
178,2004,GENERAL,MAYOR,WRITE IN,0
179,2004,GENERAL,MAYOR,MARVIN PRATT,504
179,2004,GENERAL,MAYOR,TOM BARRETT,6
179,2004,GENERAL,MAYOR,WRITE IN,2
180,2004,GENERAL,MAYOR,MARVIN PRATT,630
180,2004,GENERAL,MAYOR,TOM BARRETT,27
180,2004,GENERAL,MAYOR,WRITE IN,1
181,2004,GENERAL,MAYOR,MARVIN PRATT,281
181,2004,GENERAL,MAYOR,TOM BARRETT,17
181,2004,GENERAL,MAYOR,WRITE IN,0
182,2004,GENERAL,MAYOR,MARVIN PRATT,34
182,2004,GENERAL,MAYOR,TOM BARRETT,144
182,2004,GENERAL,MAYOR,WRITE IN,6
183,2004,GENERAL,MAYOR,MARVIN PRATT,52
183,2004,GENERAL,MAYOR,TOM BARRETT,255
183,2004,GENERAL,MAYOR,WRITE IN,1
184,2004,GENERAL,MAYOR,MARVIN PRATT,87
184,2004,GENERAL,MAYOR,TOM BARRETT,722
184,2004,GENERAL,MAYOR,WRITE IN,2
185,2004,GENERAL,MAYOR,MARVIN PRATT,40
185,2004,GENERAL,MAYOR,TOM BARRETT,438
185,2004,GENERAL,MAYOR,WRITE IN,9
186,2004,GENERAL,MAYOR,MARVIN PRATT,42
186,2004,GENERAL,MAYOR,TOM BARRETT,396
186,2004,GENERAL,MAYOR,WRITE IN,7
187,2004,GENERAL,MAYOR,MARVIN PRATT,42
187,2004,GENERAL,MAYOR,TOM BARRETT,411
187,2004,GENERAL,MAYOR,WRITE IN,1
188,2004,GENERAL,MAYOR,MARVIN PRATT,85
188,2004,GENERAL,MAYOR,TOM BARRETT,731
188,2004,GENERAL,MAYOR,WRITE IN,6
189,2004,GENERAL,MAYOR,MARVIN PRATT,96
189,2004,GENERAL,MAYOR,TOM BARRETT,686
189,2004,GENERAL,MAYOR,WRITE IN,8
190,2004,GENERAL,MAYOR,MARVIN PRATT,57
190,2004,GENERAL,MAYOR,TOM BARRETT,755
190,2004,GENERAL,MAYOR,WRITE IN,10
191,2004,GENERAL,MAYOR,MARVIN PRATT,66
191,2004,GENERAL,MAYOR,TOM BARRETT,557
191,2004,GENERAL,MAYOR,WRITE IN,3
192,2004,GENERAL,MAYOR,MARVIN PRATT,108
192,2004,GENERAL,MAYOR,TOM BARRETT,888
192,2004,GENERAL,MAYOR,WRITE IN,7
193,2004,GENERAL,MAYOR,MARVIN PRATT,65
193,2004,GENERAL,MAYOR,TOM BARRETT,625
193,2004,GENERAL,MAYOR,WRITE IN,3
194,2004,GENERAL,MAYOR,MARVIN PRATT,39
194,2004,GENERAL,MAYOR,TOM BARRETT,368
194,2004,GENERAL,MAYOR,WRITE IN,0
195,2004,GENERAL,MAYOR,MARVIN PRATT,41
195,2004,GENERAL,MAYOR,TOM BARRETT,366
195,2004,GENERAL,MAYOR,WRITE IN,2
196,2004,GENERAL,MAYOR,MARVIN PRATT,80
196,2004,GENERAL,MAYOR,TOM BARRETT,760
196,2004,GENERAL,MAYOR,WRITE IN,9
197,2004,GENERAL,MAYOR,MARVIN PRATT,78
197,2004,GENERAL,MAYOR,TOM BARRETT,919
197,2004,GENERAL,MAYOR,WRITE IN,3
198,2004,GENERAL,MAYOR,MARVIN PRATT,89
198,2004,GENERAL,MAYOR,TOM BARRETT,695
198,2004,GENERAL,MAYOR,WRITE IN,5
199,2004,GENERAL,MAYOR,MARVIN PRATT,50
199,2004,GENERAL,MAYOR,TOM BARRETT,539
199,2004,GENERAL,MAYOR,WRITE IN,4
200,2004,GENERAL,MAYOR,MARVIN PRATT,139
200,2004,GENERAL,MAYOR,TOM BARRETT,905
200,2004,GENERAL,MAYOR,WRITE IN,10
201,2004,GENERAL,MAYOR,MARVIN PRATT,102
201,2004,GENERAL,MAYOR,TOM BARRETT,275
201,2004,GENERAL,MAYOR,WRITE IN,1
202,2004,GENERAL,MAYOR,MARVIN PRATT,81
202,2004,GENERAL,MAYOR,TOM BARRETT,109
202,2004,GENERAL,MAYOR,WRITE IN,0
203,2004,GENERAL,MAYOR,MARVIN PRATT,80
203,2004,GENERAL,MAYOR,TOM BARRETT,140
203,2004,GENERAL,MAYOR,WRITE IN,2
204,2004,GENERAL,MAYOR,MARVIN PRATT,68
204,2004,GENERAL,MAYOR,TOM BARRETT,87
204,2004,GENERAL,MAYOR,WRITE IN,1
205,2004,GENERAL,MAYOR,MARVIN PRATT,53
205,2004,GENERAL,MAYOR,TOM BARRETT,70
205,2004,GENERAL,MAYOR,WRITE IN,2
206,2004,GENERAL,MAYOR,MARVIN PRATT,57
206,2004,GENERAL,MAYOR,TOM BARRETT,97
206,2004,GENERAL,MAYOR,WRITE IN,1
207,2004,GENERAL,MAYOR,MARVIN PRATT,75
207,2004,GENERAL,MAYOR,TOM BARRETT,106
207,2004,GENERAL,MAYOR,WRITE IN,0
208,2004,GENERAL,MAYOR,MARVIN PRATT,59
208,2004,GENERAL,MAYOR,TOM BARRETT,86
208,2004,GENERAL,MAYOR,WRITE IN,2
209,2004,GENERAL,MAYOR,MARVIN PRATT,85
209,2004,GENERAL,MAYOR,TOM BARRETT,128
209,2004,GENERAL,MAYOR,WRITE IN,1
210,2004,GENERAL,MAYOR,MARVIN PRATT,66
210,2004,GENERAL,MAYOR,TOM BARRETT,138
210,2004,GENERAL,MAYOR,WRITE IN,1
211,2004,GENERAL,MAYOR,MARVIN PRATT,70
211,2004,GENERAL,MAYOR,TOM BARRETT,147
211,2004,GENERAL,MAYOR,WRITE IN,0
212,2004,GENERAL,MAYOR,MARVIN PRATT,68
212,2004,GENERAL,MAYOR,TOM BARRETT,176
212,2004,GENERAL,MAYOR,WRITE IN,1
213,2004,GENERAL,MAYOR,MARVIN PRATT,41
213,2004,GENERAL,MAYOR,TOM BARRETT,148
213,2004,GENERAL,MAYOR,WRITE IN,2
214,2004,GENERAL,MAYOR,MARVIN PRATT,39
214,2004,GENERAL,MAYOR,TOM BARRETT,109
214,2004,GENERAL,MAYOR,WRITE IN,1
215,2004,GENERAL,MAYOR,MARVIN PRATT,85
215,2004,GENERAL,MAYOR,TOM BARRETT,131
215,2004,GENERAL,MAYOR,WRITE IN,2
216,2004,GENERAL,MAYOR,MARVIN PRATT,79
216,2004,GENERAL,MAYOR,TOM BARRETT,496
216,2004,GENERAL,MAYOR,WRITE IN,8
217,2004,GENERAL,MAYOR,MARVIN PRATT,62
217,2004,GENERAL,MAYOR,TOM BARRETT,563
217,2004,GENERAL,MAYOR,WRITE IN,10
218,2004,GENERAL,MAYOR,MARVIN PRATT,65
218,2004,GENERAL,MAYOR,TOM BARRETT,496
218,2004,GENERAL,MAYOR,WRITE IN,1
219,2004,GENERAL,MAYOR,MARVIN PRATT,50
219,2004,GENERAL,MAYOR,TOM BARRETT,394
219,2004,GENERAL,MAYOR,WRITE IN,2
220,2004,GENERAL,MAYOR,MARVIN PRATT,90
220,2004,GENERAL,MAYOR,TOM BARRETT,463
220,2004,GENERAL,MAYOR,WRITE IN,1
221,2004,GENERAL,MAYOR,MARVIN PRATT,78
221,2004,GENERAL,MAYOR,TOM BARRETT,519
221,2004,GENERAL,MAYOR,WRITE IN,4
222,2004,GENERAL,MAYOR,MARVIN PRATT,53
222,2004,GENERAL,MAYOR,TOM BARRETT,526
222,2004,GENERAL,MAYOR,WRITE IN,7
223,2004,GENERAL,MAYOR,MARVIN PRATT,81
223,2004,GENERAL,MAYOR,TOM BARRETT,484
223,2004,GENERAL,MAYOR,WRITE IN,1
224,2004,GENERAL,MAYOR,MARVIN PRATT,77
224,2004,GENERAL,MAYOR,TOM BARRETT,577
224,2004,GENERAL,MAYOR,WRITE IN,8
225,2004,GENERAL,MAYOR,MARVIN PRATT,69
225,2004,GENERAL,MAYOR,TOM BARRETT,512
225,2004,GENERAL,MAYOR,WRITE IN,3
226,2004,GENERAL,MAYOR,MARVIN PRATT,64
226,2004,GENERAL,MAYOR,TOM BARRETT,283
226,2004,GENERAL,MAYOR,WRITE IN,4
227,2004,GENERAL,MAYOR,MARVIN PRATT,34
227,2004,GENERAL,MAYOR,TOM BARRETT,219
227,2004,GENERAL,MAYOR,WRITE IN,2
228,2004,GENERAL,MAYOR,MARVIN PRATT,51
228,2004,GENERAL,MAYOR,TOM BARRETT,764
228,2004,GENERAL,MAYOR,WRITE IN,9
229,2004,GENERAL,MAYOR,MARVIN PRATT,58
229,2004,GENERAL,MAYOR,TOM BARRETT,626
229,2004,GENERAL,MAYOR,WRITE IN,4
230,2004,GENERAL,MAYOR,MARVIN PRATT,84
230,2004,GENERAL,MAYOR,TOM BARRETT,905
230,2004,GENERAL,MAYOR,WRITE IN,8
231,2004,GENERAL,MAYOR,MARVIN PRATT,119
231,2004,GENERAL,MAYOR,TOM BARRETT,1096
231,2004,GENERAL,MAYOR,WRITE IN,11
232,2004,GENERAL,MAYOR,MARVIN PRATT,108
232,2004,GENERAL,MAYOR,TOM BARRETT,841
232,2004,GENERAL,MAYOR,WRITE IN,5
233,2004,GENERAL,MAYOR,MARVIN PRATT,53
233,2004,GENERAL,MAYOR,TOM BARRETT,469
233,2004,GENERAL,MAYOR,WRITE IN,4
234,2004,GENERAL,MAYOR,MARVIN PRATT,63
234,2004,GENERAL,MAYOR,TOM BARRETT,493
234,2004,GENERAL,MAYOR,WRITE IN,7
235,2004,GENERAL,MAYOR,MARVIN PRATT,77
235,2004,GENERAL,MAYOR,TOM BARRETT,273
235,2004,GENERAL,MAYOR,WRITE IN,3
236,2004,GENERAL,MAYOR,MARVIN PRATT,104
236,2004,GENERAL,MAYOR,TOM BARRETT,448
236,2004,GENERAL,MAYOR,WRITE IN,8
237,2004,GENERAL,MAYOR,MARVIN PRATT,92
237,2004,GENERAL,MAYOR,TOM BARRETT,409
237,2004,GENERAL,MAYOR,WRITE IN,7
238,2004,GENERAL,MAYOR,MARVIN PRATT,105
238,2004,GENERAL,MAYOR,TOM BARRETT,634
238,2004,GENERAL,MAYOR,WRITE IN,1
239,2004,GENERAL,MAYOR,MARVIN PRATT,62
239,2004,GENERAL,MAYOR,TOM BARRETT,494
239,2004,GENERAL,MAYOR,WRITE IN,5
240,2004,GENERAL,MAYOR,MARVIN PRATT,69
240,2004,GENERAL,MAYOR,TOM BARRETT,444
240,2004,GENERAL,MAYOR,WRITE IN,2
241,2004,GENERAL,MAYOR,MARVIN PRATT,66
241,2004,GENERAL,MAYOR,TOM BARRETT,293
241,2004,GENERAL,MAYOR,WRITE IN,5
242,2004,GENERAL,MAYOR,MARVIN PRATT,54
242,2004,GENERAL,MAYOR,TOM BARRETT,385
242,2004,GENERAL,MAYOR,WRITE IN,3
243,2004,GENERAL,MAYOR,MARVIN PRATT,56
243,2004,GENERAL,MAYOR,TOM BARRETT,243
243,2004,GENERAL,MAYOR,WRITE IN,1
244,2004,GENERAL,MAYOR,MARVIN PRATT,68
244,2004,GENERAL,MAYOR,TOM BARRETT,236
244,2004,GENERAL,MAYOR,WRITE IN,3
245,2004,GENERAL,MAYOR,MARVIN PRATT,67
245,2004,GENERAL,MAYOR,TOM BARRETT,341
245,2004,GENERAL,MAYOR,WRITE IN,2
246,2004,GENERAL,MAYOR,MARVIN PRATT,62
246,2004,GENERAL,MAYOR,TOM BARRETT,165
246,2004,GENERAL,MAYOR,WRITE IN,1
247,2004,GENERAL,MAYOR,MARVIN PRATT,48
247,2004,GENERAL,MAYOR,TOM BARRETT,320
247,2004,GENERAL,MAYOR,WRITE IN,5
248,2004,GENERAL,MAYOR,MARVIN PRATT,47
248,2004,GENERAL,MAYOR,TOM BARRETT,359
248,2004,GENERAL,MAYOR,WRITE IN,3
249,2004,GENERAL,MAYOR,MARVIN PRATT,63
249,2004,GENERAL,MAYOR,TOM BARRETT,381
249,2004,GENERAL,MAYOR,WRITE IN,7
250,2004,GENERAL,MAYOR,MARVIN PRATT,88
250,2004,GENERAL,MAYOR,TOM BARRETT,538
250,2004,GENERAL,MAYOR,WRITE IN,2
251,2004,GENERAL,MAYOR,MARVIN PRATT,69
251,2004,GENERAL,MAYOR,TOM BARRETT,528
251,2004,GENERAL,MAYOR,WRITE IN,8
252,2004,GENERAL,MAYOR,MARVIN PRATT,74
252,2004,GENERAL,MAYOR,TOM BARRETT,547
252,2004,GENERAL,MAYOR,WRITE IN,10
253,2004,GENERAL,MAYOR,MARVIN PRATT,90
253,2004,GENERAL,MAYOR,TOM BARRETT,605
253,2004,GENERAL,MAYOR,WRITE IN,5
254,2004,GENERAL,MAYOR,MARVIN PRATT,57
254,2004,GENERAL,MAYOR,TOM BARRETT,403
254,2004,GENERAL,MAYOR,WRITE IN,4
255,2004,GENERAL,MAYOR,MARVIN PRATT,83
255,2004,GENERAL,MAYOR,TOM BARRETT,644
255,2004,GENERAL,MAYOR,WRITE IN,5
256,2004,GENERAL,MAYOR,MARVIN PRATT,96
256,2004,GENERAL,MAYOR,TOM BARRETT,593
256,2004,GENERAL,MAYOR,WRITE IN,1
257,2004,GENERAL,MAYOR,MARVIN PRATT,67
257,2004,GENERAL,MAYOR,TOM BARRETT,424
257,2004,GENERAL,MAYOR,WRITE IN,4
258,2004,GENERAL,MAYOR,MARVIN PRATT,329
258,2004,GENERAL,MAYOR,TOM BARRETT,240
258,2004,GENERAL,MAYOR,WRITE IN,2
259,2004,GENERAL,MAYOR,MARVIN PRATT,355
259,2004,GENERAL,MAYOR,TOM BARRETT,326
259,2004,GENERAL,MAYOR,WRITE IN,7
260,2004,GENERAL,MAYOR,MARVIN PRATT,142
260,2004,GENERAL,MAYOR,TOM BARRETT,38
260,2004,GENERAL,MAYOR,WRITE IN,0
261,2004,GENERAL,MAYOR,MARVIN PRATT,335
261,2004,GENERAL,MAYOR,TOM BARRETT,330
261,2004,GENERAL,MAYOR,WRITE IN,5
262,2004,GENERAL,MAYOR,MARVIN PRATT,0
262,2004,GENERAL,MAYOR,TOM BARRETT,0
262,2004,GENERAL,MAYOR,WRITE IN,0
263,2004,GENERAL,MAYOR,MARVIN PRATT,115
263,2004,GENERAL,MAYOR,TOM BARRETT,275
263,2004,GENERAL,MAYOR,WRITE IN,3
264,2004,GENERAL,MAYOR,MARVIN PRATT,460
264,2004,GENERAL,MAYOR,TOM BARRETT,505
264,2004,GENERAL,MAYOR,WRITE IN,6
265,2004,GENERAL,MAYOR,MARVIN PRATT,329
265,2004,GENERAL,MAYOR,TOM BARRETT,256
265,2004,GENERAL,MAYOR,WRITE IN,4
266,2004,GENERAL,MAYOR,MARVIN PRATT,229
266,2004,GENERAL,MAYOR,TOM BARRETT,213
266,2004,GENERAL,MAYOR,WRITE IN,4
267,2004,GENERAL,MAYOR,MARVIN PRATT,456
267,2004,GENERAL,MAYOR,TOM BARRETT,525
267,2004,GENERAL,MAYOR,WRITE IN,11
268,2004,GENERAL,MAYOR,MARVIN PRATT,170
268,2004,GENERAL,MAYOR,TOM BARRETT,441
268,2004,GENERAL,MAYOR,WRITE IN,6
269,2004,GENERAL,MAYOR,MARVIN PRATT,513
269,2004,GENERAL,MAYOR,TOM BARRETT,452
269,2004,GENERAL,MAYOR,WRITE IN,11
270,2004,GENERAL,MAYOR,MARVIN PRATT,252
270,2004,GENERAL,MAYOR,TOM BARRETT,123
270,2004,GENERAL,MAYOR,WRITE IN,2
271,2004,GENERAL,MAYOR,MARVIN PRATT,458
271,2004,GENERAL,MAYOR,TOM BARRETT,339
271,2004,GENERAL,MAYOR,WRITE IN,4
272,2004,GENERAL,MAYOR,MARVIN PRATT,237
272,2004,GENERAL,MAYOR,TOM BARRETT,116
272,2004,GENERAL,MAYOR,WRITE IN,1
273,2004,GENERAL,MAYOR,MARVIN PRATT,295
273,2004,GENERAL,MAYOR,TOM BARRETT,880
273,2004,GENERAL,MAYOR,WRITE IN,10
274,2004,GENERAL,MAYOR,MARVIN PRATT,0
274,2004,GENERAL,MAYOR,TOM BARRETT,0
274,2004,GENERAL,MAYOR,WRITE IN,0
275,2004,GENERAL,MAYOR,MARVIN PRATT,218
275,2004,GENERAL,MAYOR,TOM BARRETT,544
275,2004,GENERAL,MAYOR,WRITE IN,9
276,2004,GENERAL,MAYOR,MARVIN PRATT,169
276,2004,GENERAL,MAYOR,TOM BARRETT,949
276,2004,GENERAL,MAYOR,WRITE IN,9
277,2004,GENERAL,MAYOR,MARVIN PRATT,87
277,2004,GENERAL,MAYOR,TOM BARRETT,440
277,2004,GENERAL,MAYOR,WRITE IN,4
278,2004,GENERAL,MAYOR,MARVIN PRATT,119
278,2004,GENERAL,MAYOR,TOM BARRETT,465
278,2004,GENERAL,MAYOR,WRITE IN,10
279,2004,GENERAL,MAYOR,MARVIN PRATT,225
279,2004,GENERAL,MAYOR,TOM BARRETT,243
279,2004,GENERAL,MAYOR,WRITE IN,5
280,2004,GENERAL,MAYOR,MARVIN PRATT,71
280,2004,GENERAL,MAYOR,TOM BARRETT,358
280,2004,GENERAL,MAYOR,WRITE IN,5
281,2004,GENERAL,MAYOR,MARVIN PRATT,82
281,2004,GENERAL,MAYOR,TOM BARRETT,172
281,2004,GENERAL,MAYOR,WRITE IN,2
282,2004,GENERAL,MAYOR,MARVIN PRATT,69
282,2004,GENERAL,MAYOR,TOM BARRETT,504
282,2004,GENERAL,MAYOR,WRITE IN,6
283,2004,GENERAL,MAYOR,MARVIN PRATT,49
283,2004,GENERAL,MAYOR,TOM BARRETT,373
283,2004,GENERAL,MAYOR,WRITE IN,8
284,2004,GENERAL,MAYOR,MARVIN PRATT,61
284,2004,GENERAL,MAYOR,TOM BARRETT,398
284,2004,GENERAL,MAYOR,WRITE IN,6
285,2004,GENERAL,MAYOR,MARVIN PRATT,47
285,2004,GENERAL,MAYOR,TOM BARRETT,441
285,2004,GENERAL,MAYOR,WRITE IN,3
286,2004,GENERAL,MAYOR,MARVIN PRATT,55
286,2004,GENERAL,MAYOR,TOM BARRETT,355
286,2004,GENERAL,MAYOR,WRITE IN,4
287,2004,GENERAL,MAYOR,MARVIN PRATT,40
287,2004,GENERAL,MAYOR,TOM BARRETT,362
287,2004,GENERAL,MAYOR,WRITE IN,5
288,2004,GENERAL,MAYOR,MARVIN PRATT,62
288,2004,GENERAL,MAYOR,TOM BARRETT,375
288,2004,GENERAL,MAYOR,WRITE IN,7
289,2004,GENERAL,MAYOR,MARVIN PRATT,105
289,2004,GENERAL,MAYOR,TOM BARRETT,445
289,2004,GENERAL,MAYOR,WRITE IN,2
290,2004,GENERAL,MAYOR,MARVIN PRATT,45
290,2004,GENERAL,MAYOR,TOM BARRETT,108
290,2004,GENERAL,MAYOR,WRITE IN,1
291,2004,GENERAL,MAYOR,MARVIN PRATT,46
291,2004,GENERAL,MAYOR,TOM BARRETT,101
291,2004,GENERAL,MAYOR,WRITE IN,0
292,2004,GENERAL,MAYOR,MARVIN PRATT,75
292,2004,GENERAL,MAYOR,TOM BARRETT,208
292,2004,GENERAL,MAYOR,WRITE IN,3
293,2004,GENERAL,MAYOR,MARVIN PRATT,32
293,2004,GENERAL,MAYOR,TOM BARRETT,78
293,2004,GENERAL,MAYOR,WRITE IN,1
294,2004,GENERAL,MAYOR,MARVIN PRATT,32
294,2004,GENERAL,MAYOR,TOM BARRETT,95
294,2004,GENERAL,MAYOR,WRITE IN,1
295,2004,GENERAL,MAYOR,MARVIN PRATT,63
295,2004,GENERAL,MAYOR,TOM BARRETT,238
295,2004,GENERAL,MAYOR,WRITE IN,3
296,2004,GENERAL,MAYOR,MARVIN PRATT,75
296,2004,GENERAL,MAYOR,TOM BARRETT,332
296,2004,GENERAL,MAYOR,WRITE IN,3
297,2004,GENERAL,MAYOR,MARVIN PRATT,252
297,2004,GENERAL,MAYOR,TOM BARRETT,6
297,2004,GENERAL,MAYOR,WRITE IN,0
298,2004,GENERAL,MAYOR,MARVIN PRATT,408
298,2004,GENERAL,MAYOR,TOM BARRETT,16
298,2004,GENERAL,MAYOR,WRITE IN,1
299,2004,GENERAL,MAYOR,MARVIN PRATT,507
299,2004,GENERAL,MAYOR,TOM BARRETT,15
299,2004,GENERAL,MAYOR,WRITE IN,0
300,2004,GENERAL,MAYOR,MARVIN PRATT,271
300,2004,GENERAL,MAYOR,TOM BARRETT,35
300,2004,GENERAL,MAYOR,WRITE IN,4
301,2004,GENERAL,MAYOR,MARVIN PRATT,265
301,2004,GENERAL,MAYOR,TOM BARRETT,19
301,2004,GENERAL,MAYOR,WRITE IN,0
302,2004,GENERAL,MAYOR,MARVIN PRATT,446
302,2004,GENERAL,MAYOR,TOM BARRETT,50
302,2004,GENERAL,MAYOR,WRITE IN,2
303,2004,GENERAL,MAYOR,MARVIN PRATT,382
303,2004,GENERAL,MAYOR,TOM BARRETT,69
303,2004,GENERAL,MAYOR,WRITE IN,0
304,2004,GENERAL,MAYOR,MARVIN PRATT,283
304,2004,GENERAL,MAYOR,TOM BARRETT,68
304,2004,GENERAL,MAYOR,WRITE IN,1
305,2004,GENERAL,MAYOR,MARVIN PRATT,252
305,2004,GENERAL,MAYOR,TOM BARRETT,104
305,2004,GENERAL,MAYOR,WRITE IN,1
306,2004,GENERAL,MAYOR,MARVIN PRATT,258
306,2004,GENERAL,MAYOR,TOM BARRETT,61
306,2004,GENERAL,MAYOR,WRITE IN,1
307,2004,GENERAL,MAYOR,MARVIN PRATT,261
307,2004,GENERAL,MAYOR,TOM BARRETT,103
307,2004,GENERAL,MAYOR,WRITE IN,1
308,2004,GENERAL,MAYOR,MARVIN PRATT,189
308,2004,GENERAL,MAYOR,TOM BARRETT,51
308,2004,GENERAL,MAYOR,WRITE IN,0
309,2004,GENERAL,MAYOR,MARVIN PRATT,408
309,2004,GENERAL,MAYOR,TOM BARRETT,28
309,2004,GENERAL,MAYOR,WRITE IN,1
310,2004,GENERAL,MAYOR,MARVIN PRATT,337
310,2004,GENERAL,MAYOR,TOM BARRETT,62
310,2004,GENERAL,MAYOR,WRITE IN,2
311,2004,GENERAL,MAYOR,MARVIN PRATT,163
311,2004,GENERAL,MAYOR,TOM BARRETT,113
311,2004,GENERAL,MAYOR,WRITE IN,2
312,2004,GENERAL,MAYOR,MARVIN PRATT,76
312,2004,GENERAL,MAYOR,TOM BARRETT,128
312,2004,GENERAL,MAYOR,WRITE IN,1
313,2004,GENERAL,MAYOR,MARVIN PRATT,465
313,2004,GENERAL,MAYOR,TOM BARRETT,30
313,2004,GENERAL,MAYOR,WRITE IN,2
314,2004,GENERAL,MAYOR,MARVIN PRATT,393
314,2004,GENERAL,MAYOR,TOM BARRETT,18
314,2004,GENERAL,MAYOR,WRITE IN,0
1,2004,PRIMARY,MAYOR,SANDY FOLARON,7
1,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,2
1,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,12
1,2004,PRIMARY,MAYOR,VINCE BOBOT,6
1,2004,PRIMARY,MAYOR,MARVIN PRATT,396
1,2004,PRIMARY,MAYOR,TOM BARRETT,174
1,2004,PRIMARY,MAYOR,LEON TODD,2
1,2004,PRIMARY,MAYOR,DAVID CLARKE,96
1,2004,PRIMARY,MAYOR,JOHN V PITTA,3
1,2004,PRIMARY,MAYOR,ARTHUR L JONES,4
1,2004,PRIMARY,MAYOR,WRITE IN,1
2,2004,PRIMARY,MAYOR,SANDY FOLARON,1
2,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,2
2,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,0
2,2004,PRIMARY,MAYOR,VINCE BOBOT,0
2,2004,PRIMARY,MAYOR,MARVIN PRATT,336
2,2004,PRIMARY,MAYOR,TOM BARRETT,22
2,2004,PRIMARY,MAYOR,LEON TODD,1
2,2004,PRIMARY,MAYOR,DAVID CLARKE,13
2,2004,PRIMARY,MAYOR,JOHN V PITTA,1
2,2004,PRIMARY,MAYOR,ARTHUR L JONES,8
2,2004,PRIMARY,MAYOR,WRITE IN,0
3,2004,PRIMARY,MAYOR,SANDY FOLARON,1
3,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
3,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,1
3,2004,PRIMARY,MAYOR,VINCE BOBOT,0
3,2004,PRIMARY,MAYOR,MARVIN PRATT,489
3,2004,PRIMARY,MAYOR,TOM BARRETT,32
3,2004,PRIMARY,MAYOR,LEON TODD,3
3,2004,PRIMARY,MAYOR,DAVID CLARKE,11
3,2004,PRIMARY,MAYOR,JOHN V PITTA,3
3,2004,PRIMARY,MAYOR,ARTHUR L JONES,10
3,2004,PRIMARY,MAYOR,WRITE IN,0
4,2004,PRIMARY,MAYOR,SANDY FOLARON,3
4,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
4,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,4
4,2004,PRIMARY,MAYOR,VINCE BOBOT,0
4,2004,PRIMARY,MAYOR,MARVIN PRATT,165
4,2004,PRIMARY,MAYOR,TOM BARRETT,17
4,2004,PRIMARY,MAYOR,LEON TODD,1
4,2004,PRIMARY,MAYOR,DAVID CLARKE,13
4,2004,PRIMARY,MAYOR,JOHN V PITTA,3
4,2004,PRIMARY,MAYOR,ARTHUR L JONES,5
4,2004,PRIMARY,MAYOR,WRITE IN,0
5,2004,PRIMARY,MAYOR,SANDY FOLARON,2
5,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
5,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,2
5,2004,PRIMARY,MAYOR,VINCE BOBOT,1
5,2004,PRIMARY,MAYOR,MARVIN PRATT,240
5,2004,PRIMARY,MAYOR,TOM BARRETT,19
5,2004,PRIMARY,MAYOR,LEON TODD,0
5,2004,PRIMARY,MAYOR,DAVID CLARKE,15
5,2004,PRIMARY,MAYOR,JOHN V PITTA,3
5,2004,PRIMARY,MAYOR,ARTHUR L JONES,6
5,2004,PRIMARY,MAYOR,WRITE IN,0
6,2004,PRIMARY,MAYOR,SANDY FOLARON,1
6,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
6,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,4
6,2004,PRIMARY,MAYOR,VINCE BOBOT,3
6,2004,PRIMARY,MAYOR,MARVIN PRATT,210
6,2004,PRIMARY,MAYOR,TOM BARRETT,23
